age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
43, Local-gov,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
64, Private,3, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States, <=50K
29, Private,10, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
35, Local-gov,13, Divorced, Prof-specialty, Not-in-family, White, Male,40, Puerto-Rico, <=50K
28, Private,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, Mexico, <=50K
55, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
19, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
32, State-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
20, Self-emp-inc,9, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
29, Local-gov,9, Never-married, Protective-serv, Own-child, White, Male,48, United-States, <=50K
40, Federal-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,39, United-States, <=50K
31, Private,9, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Female,40, United-States, <=50K
35, Private,7, Never-married, Machine-op-inspct, Not-in-family, White, Male,50, United-States, <=50K
26, Private,9, Separated, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
19, Private,10, Never-married, Other-service, Own-child, White, Female,40, United-States, <=50K
55, Private,9, Divorced, Machine-op-inspct, Other-relative, Black, Male,40, United-States, <=50K
45, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
33, Private,9, Divorced, Exec-managerial, Not-in-family, White, Male,48, United-States, <=50K
50, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,35, United-States, <=50K
25, Local-gov,14, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
40, State-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
34, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
19, Private,9, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
32, Private,10, Divorced, Farming-fishing, Unmarried, White, Female,40, United-States, <=50K
24, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
38, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,45, United-States, <=50K
53, Private,10, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
24, Federal-gov,10, Never-married, Armed-Forces, Not-in-family, White, Male,40, United-States, <=50K
42, Private,12, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
48, Private,9, Divorced, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
51, Self-emp-inc,10, Divorced, Exec-managerial, Unmarried, White, Female,50, United-States, <=50K
60, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
45, Private,10, Divorced, Sales, Own-child, White, Male,45, United-States, <=50K
22, Private,9, Never-married, Sales, Unmarried, White, Female,40, Peru, <=50K
60, Self-emp-not-inc,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States, <=50K
47, Local-gov,7, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,40, United-States, <=50K
27, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
30, Private,9, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
47, Private,14, Never-married, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
60, Local-gov,10, Widowed, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K
59, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
52, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
45, Self-emp-not-inc,7, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States, <=50K
22, Private,9, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
64, Private,13, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
31, Federal-gov,12, Never-married, Adm-clerical, Own-child, Black, Female,40, United-States, <=50K
54, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
38, Private,9, Never-married, Other-service, Unmarried, Black, Female,40, United-States, <=50K
49, Private,6, Never-married, Machine-op-inspct, Not-in-family, Black, Female,40, United-States, <=50K
41, State-gov,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, <=50K
26, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
59, Local-gov,10, Widowed, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
34, Private,5, Never-married, Sales, Unmarried, Black, Female,35, United-States, <=50K
32, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
73, Private,9, Widowed, Other-service, Not-in-family, White, Female,37, United-States, <=50K
53, Private,8, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
35, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
24, Self-emp-not-inc,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,50, United-States, <=50K
56, State-gov,9, Divorced, Adm-clerical, Own-child, White, Female,35, United-States, <=50K
31, Private,10, Never-married, Sales, Not-in-family, White, Male,45, United-States, <=50K
40, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
35, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
27, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
60, Private,6, Divorced, Other-service, Not-in-family, Black, Female,40, United-States, <=50K
24, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
24, Private,13, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
32, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,40, United-States, <=50K
51, Private,8, Separated, Transport-moving, Not-in-family, Black, Male,40, United-States, <=50K
23, Private,13, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
61, Private,8, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Mexico, <=50K
40, Private,10, Never-married, Sales, Unmarried, Black, Female,45, United-States, <=50K
37, Private,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
24, Private,13, Never-married, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
25, Private,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,34, United-States, <=50K
42, State-gov,14, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, <=50K
50, Local-gov,7, Never-married, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
47, Private,10, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
57, Self-emp-not-inc,4, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
32, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,50, United-States, <=50K
17, Private,6, Never-married, Other-service, Other-relative, White, Male,40, Mexico, <=50K
31, Private,11, Divorced, Tech-support, Unmarried, White, Female,40, United-States, <=50K
19, Private,7, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,43, United-States, <=50K
31, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
56, Local-gov,8, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
49, Private,9, Divorced, Machine-op-inspct, Not-in-family, Black, Female,40, United-States, <=50K
33, Private,10, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
31, Federal-gov,10, Married-civ-spouse, Tech-support, Husband, Black, Male,40, United-States, <=50K
18, Local-gov,9, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
21, Private,10, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
31, Private,11, Separated, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
59, Federal-gov,9, Widowed, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
44, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Mexico, <=50K
30, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,45, Germany, <=50K
54, Self-emp-inc,9, Divorced, Sales, Not-in-family, White, Male,50, United-States, <=50K
50, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
31, Private,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, Mexico, <=50K
24, Private,9, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,40, Thailand, <=50K
55, Federal-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
38, Private,10, Divorced, Exec-managerial, Not-in-family, White, Male,50, United-States, <=50K
21, Private,9, Never-married, Machine-op-inspct, Other-relative, White, Male,40, United-States, <=50K
38, Private,13, Divorced, Sales, Own-child, White, Male,50, United-States, <=50K
37, Federal-gov,12, Never-married, Protective-serv, Not-in-family, Black, Male,42, United-States, <=50K
32, Self-emp-not-inc,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
23, Private,10, Never-married, Prof-specialty, Not-in-family, Other, Female,35, United-States, <=50K
21, Private,10, Never-married, Sales, Unmarried, White, Female,35, United-States, <=50K
47, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
27, Private,13, Never-married, Prof-specialty, Other-relative, White, Female,40, United-States, <=50K
33, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, <=50K
31, Private,9, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
49, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
25, Private,13, Never-married, Tech-support, Own-child, White, Female,40, United-States, <=50K
56, Private,13, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,40, Philippines, <=50K
26, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private,13, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,40, China, <=50K
45, Private,11, Divorced, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
33, Private,10, Married-civ-spouse, Tech-support, Husband, Black, Male,40, United-States, <=50K
42, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,52, United-States, <=50K
47, Private,9, Divorced, Sales, Not-in-family, White, Female,40, United-States, <=50K
32, Private,10, Never-married, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
35, Self-emp-not-inc,9, Never-married, Craft-repair, Not-in-family, Black, Male,40, United-States, <=50K
44, Self-emp-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, <=50K
50, Private,14, Married-civ-spouse, Sales, Husband, White, Male,40, Iran, <=50K
25, Private,6, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,40, United-States, <=50K
60, Private,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,45, United-States, <=50K
58, Private,9, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,40, United-States, <=50K
55, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
21, Private,11, Never-married, Adm-clerical, Unmarried, Black, Female,35, United-States, <=50K
24, Private,13, Never-married, Adm-clerical, Own-child, White, Male,35, United-States, <=50K
21, Private,10, Never-married, Adm-clerical, Own-child, White, Female,40, United-States, <=50K
21, Private,9, Never-married, Adm-clerical, Own-child, Black, Female,35, Jamaica, <=50K
68, Private,5, Married-civ-spouse, Craft-repair, Husband, Black, Male,44, United-States, <=50K
39, Private,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,40, United-States, <=50K
38, Self-emp-inc,9, Never-married, Farming-fishing, Not-in-family, White, Male,50, United-States, <=50K
42, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, <=50K
45, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States, <=50K
49, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
35, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,38, United-States, <=50K
22, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
25, Private,9, Never-married, Craft-repair, Other-relative, Black, Male,40, United-States, <=50K
34, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
22, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,40, United-States, <=50K
37, Private,9, Never-married, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
30, Local-gov,13, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
35, Local-gov,9, Never-married, Protective-serv, Own-child, White, Male,40, United-States, <=50K
24, Federal-gov,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,40, United-States, <=50K
39, Private,14, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,40, China, <=50K
32, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,42, United-States, <=50K
37, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, <=50K
29, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States, <=50K
23, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
